STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SOURCE,Water source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,LVA,Latvia,A,Annual,IRRIG,Irrigation,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2015,,0.28,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,LVA,Latvia,A,Annual,IRRIG,Irrigation,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2016,,0.57,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,LVA,Latvia,A,Annual,IRRIG,Irrigation,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2017,,0.35,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,LVA,Latvia,A,Annual,IRRIG,Irrigation,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2018,,0.39,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,LVA,Latvia,A,Annual,IRRIG,Irrigation,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2019,,0.35,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,LVA,Latvia,A,Annual,IRRIG,Irrigation,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2020,,0.34,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,LVA,Latvia,A,Annual,IRRIG,Irrigation,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2021,,0.46,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,LVA,Latvia,A,Annual,IRRIG,Irrigation,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2022,,0.44100001454353,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NOR,Norway,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1995,,271.1,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NOR,Norway,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1996,,228.1,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NOR,Norway,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1997,,762.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NOR,Norway,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1998,,696.4,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,NOR,Norway,A,Annual,AGRICULTURE,"Agriculture, forestry, fishing",M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1999,,769.3,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1985,,60,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1990,,50,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1995,,40,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1996,,70,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1997,,40,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1998,,40,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,1999,,45,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2000,,30,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2001,,29,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2002,,28,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2003,,34,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2004,,24,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2005,,31,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2006,,30,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2007,,21,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2008,,44,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2009,,40,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2010,,11,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2011,,11,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2012,,12,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2013,,11,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2014,,13,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2015,,12,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2016,,8,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2017,,13,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,ROU,Romania,A,Annual,SER,Services,M3,Cubic metres,TOTAL_ABSTRACT,Total freshwater,2020,,20,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1980,,118,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1985,,115,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1990,,114,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1991,,97,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1992,,98,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1993,,91,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1994,,89,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1995,,77,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1996,,83,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1997,,70,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1998,,63,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,1999,,63,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2000,,47.3,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2001,,45.8,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2002,,44.5,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2003,,41.9,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2004,,38.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2005,,36.1,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2006,,36.2,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2007,,40.2,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2008,,34.9,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2009,,46,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2010,,48.5,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2011,,48.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2012,,51,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2013,,50.3,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2014,,48.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2015,,50.3,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2016,,50.4,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2017,,52.2,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2018,,57.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2019,,56.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2020,,55.5,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2021,,56.7,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,GROUND,Fresh ground water,2022,,56.8,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1985,,1198,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1990,,1018,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1991,,906,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1992,,762,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1993,,690,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1994,,609,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1995,,662,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1996,,703,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1997,,691,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1998,,622,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,1999,,608,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,2000,,575.9,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,2001,,596.1,,A,Normal value,,,,,,,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_ABSTRACT@DF_WATER_ABSTRACT(1.0),Freshwater - abstractions,I,SVK,Slovak Republic,A,Annual,INDUSTRY,Manufacturing industry,M3,Cubic metres,SURFACE,Fresh surface water,2002,,578.5,,A,Normal value,,,,,,,6,Millions,1,One
