Country,Year,Measure_group,OBS_VALUE_use,OBS_VALUE_abstractions,usage_to_abstractions_ratio,ISO3
Croatia,2017,Industry,55.199999999999996,1097.92402,0.05027670311830868,HRV
Croatia,2017,Services,41.554,1097.92402,0.03784779205395288,HRV
Croatia,2017,Total,505.57099999999997,1097.92402,0.4604790411635224,HRV
Croatia,2018,Agriculture,2.0,1096.33903,0.0018242532148107504,HRV
Croatia,2018,Domestic/Public Use,411.384,1096.33903,0.3752342922608529,HRV
Croatia,2018,Energy Production,0.114,1096.33903,0.00010398243324421278,HRV
Croatia,2018,Industry,59.68,1096.33903,0.0544357159299528,HRV
Croatia,2018,Services,43.058,1096.33903,0.03927434746166065,HRV
Croatia,2018,Total,516.236,1096.33903,0.4708725913005213,HRV
Croatia,2019,Agriculture,2.0,1094.72302,0.0018269461438748225,HRV
Croatia,2019,Domestic/Public Use,411.40200000000004,1094.72302,0.3758046487411949,HRV
Croatia,2019,Energy Production,0.13,1094.72302,0.00011875149935186346,HRV
Croatia,2019,Industry,59.783,1094.72302,0.054610160659634255,HRV
Croatia,2019,Services,43.136,1094.72302,0.03940357443109217,HRV
Croatia,2019,Total,516.451,1094.72302,0.471764081475148,HRV
Croatia,2020,Agriculture,2.0,1083.01896,0.0018466897384695831,HRV
Croatia,2020,Domestic/Public Use,408.307,1083.01896,0.37700817352265004,HRV
Croatia,2020,Energy Production,0.088,1083.01896,8.125434849266165e-05,HRV
Croatia,2020,Industry,55.513999999999996,1083.01896,0.051258567070700214,HRV
Croatia,2020,Services,42.151,1083.01896,0.0389199095831157,HRV
Croatia,2020,Total,508.06,1083.01896,0.46911459426342816,HRV
Croatia,2021,Agriculture,2.0,527.56903,0.0037909730978711925,HRV
Croatia,2021,Domestic/Public Use,409.606,527.56903,0.7764026633633138,HRV
Croatia,2021,Energy Production,0.08,527.56903,0.0001516389239148477,HRV
Croatia,2021,Industry,54.312000000000005,527.56903,0.1029476654457901,HRV
Croatia,2021,Services,43.834,527.56903,0.08308675738604293,HRV
Croatia,2021,Total,509.832,527.56903,0.9663796982169328,HRV
Croatia,2022,Agriculture,2.0,536.866,0.003725324382620617,HRV
Croatia,2022,Domestic/Public Use,419.35,536.866,0.7811073899259778,HRV
Croatia,2022,Energy Production,0.08,536.866,0.00014901297530482468,HRV
Croatia,2022,Industry,56.72,536.866,0.10565019949112069,HRV
Croatia,2022,Services,44.0,536.866,0.08195713641765356,HRV
Croatia,2022,Total,522.15,536.866,0.9725890631926775,HRV
Denmark,1990,Domestic/Public Use,912.6,3252.0,0.28062730627306276,DNK
Denmark,1990,Industry,103.0,3252.0,0.03167281672816728,DNK
Denmark,1990,Services,51.2,3252.0,0.015744157441574418,DNK
Denmark,1990,Total,1066.8,3252.0,0.3280442804428044,DNK
Denmark,1991,Domestic/Public Use,881.2,2093.4,0.42094200821629885,DNK
Denmark,1991,Total,881.2,2093.4,0.42094200821629885,DNK
Denmark,1995,Domestic/Public Use,470.0,2054.0,0.22882181110029212,DNK
Denmark,1995,Total,470.0,2054.0,0.22882181110029212,DNK
Denmark,1996,Domestic/Public Use,509.0,1922.0,0.2648283038501561,DNK
Denmark,1996,Total,509.0,1922.0,0.2648283038501561,DNK
Denmark,1997,Domestic/Public Use,464.7,916.4,0.5070929725010912,DNK
Denmark,1997,Total,464.7,916.4,0.5070929725010912,DNK
Denmark,1998,Domestic/Public Use,440.1,733.7,0.5998364454136568,DNK
Denmark,1998,Total,440.1,733.7,0.5998364454136568,DNK
Denmark,1999,Domestic/Public Use,422.0,824.0,0.5121359223300971,DNK
Denmark,1999,Total,422.0,824.0,0.5121359223300971,DNK
Denmark,2000,Domestic/Public Use,419.9,873.9,0.48048975855361026,DNK
Denmark,2000,Total,419.9,873.9,0.48048975855361026,DNK
Denmark,2001,Domestic/Public Use,661.8,852.1,0.7766694049994132,DNK
Denmark,2001,Total,661.8,852.1,0.7766694049994132,DNK
Denmark,2002,Agriculture,40.7,1470.5,0.02767766065963958,DNK
Denmark,2002,Domestic/Public Use,619.2,1470.5,0.4210812648758926,DNK
Denmark,2002,Energy Production,3.9,1470.5,0.002652159129547773,DNK
Denmark,2002,Industry,47.8,1470.5,0.03250595035702142,DNK
Denmark,2002,Services,51.9,1470.5,0.03529411764705882,DNK
Denmark,2002,Total,763.5,1470.5,0.5192111526691602,DNK
Denmark,2003,Agriculture,39.4,1442.2,0.027319373179864093,DNK
Denmark,2003,Domestic/Public Use,608.2,1442.2,0.4217168215226737,DNK
Denmark,2003,Energy Production,4.2,1442.2,0.0029122174455692693,DNK
Denmark,2003,Industry,45.5,1442.2,0.031549022327000416,DNK
Denmark,2003,Services,47.9,1442.2,0.033213146581611425,DNK
Denmark,2003,Total,745.2,1442.2,0.516710581056719,DNK
Denmark,2004,Agriculture,38.6,1645.3999999999999,0.02345934119363073,DNK
Denmark,2004,Domestic/Public Use,613.2,1645.3999999999999,0.3726753373039991,DNK
Denmark,2004,Energy Production,4.0,1645.3999999999999,0.002431019812811475,DNK
Denmark,2004,Industry,42.4,1645.3999999999999,0.02576881001580163,DNK
Denmark,2004,Services,47.8,1645.3999999999999,0.02905068676309712,DNK
Denmark,2004,Total,746.0,1645.3999999999999,0.45338519508934,DNK
Denmark,2005,Agriculture,51.0,1531.4,0.03330286012798746,DNK
Denmark,2005,Domestic/Public Use,420.5,1531.4,0.27458534674154367,DNK
Denmark,2005,Energy Production,4.0,1531.4,0.0026119890296460754,DNK
Denmark,2005,Total,475.5,1531.4,0.3105001958991772,DNK
Denmark,2006,Agriculture,49.0,1689.3999999999999,0.029004380253344383,DNK
Denmark,2006,Domestic/Public Use,404.1,1689.3999999999999,0.2391973481709483,DNK
Denmark,2006,Energy Production,4.0,1689.3999999999999,0.0023677045104770924,DNK
Denmark,2006,Total,457.1,1689.3999999999999,0.27056943293476976,DNK
Denmark,2007,Domestic/Public Use,409.7,1307.8,0.3132742009481572,DNK
Denmark,2007,Total,409.7,1307.8,0.3132742009481572,DNK
Denmark,2008,Domestic/Public Use,406.7,1784.6000000000001,0.22789420598453433,DNK
Denmark,2008,Total,406.7,1784.6000000000001,0.22789420598453433,DNK
Denmark,2009,Domestic/Public Use,385.6,1682.4,0.2291963861150737,DNK
Denmark,2009,Total,385.6,1682.4,0.2291963861150737,DNK
Denmark,2010,Agriculture,46.6,2872.58,0.01622235063949481,DNK
Denmark,2010,Domestic/Public Use,601.37,2872.58,0.20934839064534322,DNK
Denmark,2010,Energy Production,2.76,2872.58,0.0009608087503220101,DNK
Denmark,2010,Industry,116.66,2872.58,0.040611575656726705,DNK
Denmark,2010,Services,43.09,2872.58,0.015000452554846168,DNK
Denmark,2010,Total,810.48,2872.58,0.2821435782467329,DNK
Denmark,2011,Agriculture,43.46,2957.08,0.014696930756016071,DNK
Denmark,2011,Domestic/Public Use,595.58,2957.08,0.20140814587363212,DNK
Denmark,2011,Energy Production,2.38,2957.08,0.0008048480257551368,DNK
Denmark,2011,Industry,108.9,2957.08,0.036826869749888407,DNK
Denmark,2011,Services,39.75,2957.08,0.013442314715868356,DNK
Denmark,2011,Total,790.07,2957.08,0.2671791091211601,DNK
Denmark,2012,Agriculture,45.14,2597.72,0.017376776557904625,DNK
Denmark,2012,Domestic/Public Use,599.55,2597.72,0.23079854641762776,DNK
Denmark,2012,Energy Production,2.2,2597.72,0.0008468965092465702,DNK
Denmark,2012,Industry,110.13,2597.72,0.042394869346965805,DNK
Denmark,2012,Services,39.51,2597.72,0.015209491400150902,DNK
Denmark,2012,Total,796.53,2597.72,0.30662658023189565,DNK
Denmark,2013,Agriculture,42.65,3182.14,0.013402930103640947,DNK
Denmark,2013,Domestic/Public Use,603.76,3182.14,0.18973395262307755,DNK
Denmark,2013,Energy Production,1.82,3182.14,0.0005719421521366125,DNK
Denmark,2013,Industry,112.38000000000001,3182.14,0.0353158566247871,DNK
Denmark,2013,Services,37.23,3182.14,0.011699673804420923,DNK
Denmark,2013,Total,797.84,3182.14,0.25072435530806314,DNK
Denmark,2014,Agriculture,45.85,3180.14,0.014417604256416385,DNK
Denmark,2014,Domestic/Public Use,586.3,3180.14,0.18436295257441496,DNK
Denmark,2014,Energy Production,1.82,3180.14,0.0005723018483462992,DNK
Denmark,2014,Industry,126.27999999999999,3180.14,0.039708943631412454,DNK
Denmark,2014,Services,38.41,3180.14,0.012078084612627117,DNK
Denmark,2014,Total,798.66,3180.14,0.2511398869232172,DNK
Denmark,2015,Agriculture,49.35,2899.73999511719,0.01701876722847545,DNK
Denmark,2015,Domestic/Public Use,562.28,2899.73999511719,0.19390704026802788,DNK
Denmark,2015,Energy Production,1.99,2899.73999511719,0.0006862684252211985,DNK
Denmark,2015,Industry,128.55,2899.73999511719,0.04433156083526888,DNK
Denmark,2015,Services,41.83,2899.73999511719,0.01442543126985062,DNK
Denmark,2015,Total,784.0,2899.73999511719,0.2703690680268441,DNK
Denmark,2016,Agriculture,49.99,2688.65999755859,0.018592905032764614,DNK
Denmark,2016,Domestic/Public Use,570.35,2688.65999755859,0.21213169404755547,DNK
Denmark,2016,Energy Production,2.17,2688.65999755859,0.0008070934971214084,DNK
Denmark,2016,Industry,132.92,2688.65999755859,0.04943726619233991,DNK
Denmark,2016,Services,45.04,2688.65999755859,0.016751839221358634,DNK
Denmark,2016,Total,800.47,2688.65999755859,0.29772079799114004,DNK
Denmark,2017,Agriculture,44.09,2738.5400012207,0.016099819604733525,DNK
Denmark,2017,Domestic/Public Use,583.38,2738.5400012207,0.2130259188253446,DNK
Denmark,2017,Energy Production,1.81,2738.5400012207,0.0006609361189514103,DNK
Denmark,2017,Industry,120.72999999999999,2738.5400012207,0.04408553460828937,DNK
Denmark,2017,Services,38.12,2738.5400012207,0.013919825886424177,DNK
Denmark,2017,Total,788.13,2738.5400012207,0.2877920350437431,DNK
Denmark,2018,Agriculture,44.11,3524.55999023438,0.012515037372669808,DNK
Denmark,2018,Domestic/Public Use,605.36,3524.55999023438,0.17175477270277476,DNK
Denmark,2018,Energy Production,2.03,3524.55999023438,0.0005759584191004241,DNK
Denmark,2018,Industry,121.18,3524.55999023438,0.03438159666334453,DNK
Denmark,2018,Services,38.31,3524.55999023438,0.01086944188952574,DNK
Denmark,2018,Total,810.99,3524.55999023438,0.23009680704741525,DNK
Denmark,2019,Agriculture,45.69,2892.04001464844,0.015798536593054066,DNK
Denmark,2019,Domestic/Public Use,592.6,2892.04001464844,0.20490726165558856,DNK
Denmark,2019,Energy Production,1.8,2892.04001464844,0.000622398027303509,DNK
Denmark,2019,Industry,112.62,2892.04001464844,0.038941369908289544,DNK
Denmark,2019,Services,37.19,2892.04001464844,0.012859434797454165,DNK
Denmark,2019,Total,789.9,2892.04001464844,0.2731290009816898,DNK
Denmark,2020,Agriculture,42.98,2957.14999389648,0.014534264439987885,DNK
Denmark,2020,Domestic/Public Use,622.56,2957.14999389648,0.21052702814701854,DNK
Denmark,2020,Energy Production,1.85,2957.14999389648,0.0006256023549087387,DNK
Denmark,2020,Industry,115.36,2957.14999389648,0.03901053387149843,DNK
Denmark,2020,Services,36.66,2957.14999389648,0.012397071530245598,DNK
Denmark,2020,Total,819.41,2957.14999389648,0.27709450034365923,DNK
Denmark,2021,Agriculture,43.1,2953.59999145508,0.014592361905705096,DNK
Denmark,2021,Domestic/Public Use,606.64,2953.59999145508,0.20539003309691273,DNK
Denmark,2021,Energy Production,2.17,2953.59999145508,0.0007346966435122982,DNK
Denmark,2021,Industry,110.62,2953.59999145508,0.03745260032503707,DNK
Denmark,2021,Services,31.45,2953.59999145508,0.01064802278270128,DNK
Denmark,2021,Total,793.98,2953.59999145508,0.26881771475386845,DNK
Denmark,2022,Agriculture,44.88,2852.790004043578,0.015731967630420243,DNK
Denmark,2022,Domestic/Public Use,589.17,2852.790004043578,0.20652413923383897,DNK
Denmark,2022,Energy Production,2.21,2852.790004043578,0.0007746802242252392,DNK
Denmark,2022,Industry,115.53999999999999,2852.790004043578,0.04050070276334124,DNK
Denmark,2022,Services,32.96,2852.790004043578,0.011553601896137505,DNK
Denmark,2022,Total,784.76,2852.790004043578,0.2750850917479632,DNK
Estonia,2000,Domestic/Public Use,71.5,693.8,0.10305563562986451,EST
Estonia,2000,Total,71.5,693.8,0.10305563562986451,EST
Estonia,2001,Domestic/Public Use,66.1,731.8,0.09032522547144028,EST
Estonia,2001,Total,66.1,731.8,0.09032522547144028,EST
Estonia,2002,Domestic/Public Use,71.1,633.2,0.11228679722046744,EST
Estonia,2002,Total,71.1,633.2,0.11228679722046744,EST
Estonia,2003,Domestic/Public Use,69.7,735.6,0.094752582925503,EST
Estonia,2003,Total,69.7,735.6,0.094752582925503,EST
Estonia,2004,Domestic/Public Use,66.1,855.0,0.07730994152046783,EST
Estonia,2004,Total,66.1,855.0,0.07730994152046783,EST
Estonia,2010,Agriculture,0.2,185.3,0.0010793308148947653,EST
Estonia,2010,Domestic/Public Use,46.8,185.3,0.252563410685375,EST
Estonia,2010,Energy Production,0.2,185.3,0.0010793308148947653,EST
Estonia,2010,Industry,14.2,185.3,0.07663248785752833,EST
Estonia,2010,Total,61.4,185.3,0.3313545601726929,EST
Estonia,2011,Agriculture,0.2,327.10400000000004,0.0006114263353551164,EST
Estonia,2011,Domestic/Public Use,47.8,327.10400000000004,0.1461308941498728,EST
Estonia,2011,Energy Production,0.2,327.10400000000004,0.0006114263353551164,EST
Estonia,2011,Industry,14.5,327.10400000000004,0.044328409313245935,EST
Estonia,2011,Total,62.699999999999996,327.10400000000004,0.19168215613382897,EST
Estonia,2012,Agriculture,0.3,171.0,0.0017543859649122807,EST
Estonia,2012,Domestic/Public Use,49.8,171.0,0.29122807017543856,EST
Estonia,2012,Energy Production,0.2,171.0,0.0011695906432748538,EST
Estonia,2012,Industry,15.7,171.0,0.09181286549707601,EST
Estonia,2012,Total,66.0,171.0,0.38596491228070173,EST
Estonia,2013,Agriculture,0.3,159.26,0.0018837121687806104,EST
Estonia,2013,Domestic/Public Use,51.6,159.26,0.323998493030265,EST
Estonia,2013,Energy Production,0.1,159.26,0.0006279040562602035,EST
Estonia,2013,Industry,7.9,159.26,0.049604420444556076,EST
Estonia,2013,Total,59.9,159.26,0.37611452969986187,EST
Estonia,2014,Agriculture,0.21,149.92,0.0014007470651013875,EST
Estonia,2014,Domestic/Public Use,44.49,149.92,0.29675827107790825,EST
Estonia,2014,Energy Production,0.011,149.92,7.337246531483458e-05,EST
Estonia,2014,Industry,6.36,149.92,0.04242262540021345,EST
Estonia,2014,Total,51.071000000000005,149.92,0.3406550160085379,EST
Estonia,2015,Agriculture,0.18,135.69,0.0013265531726730046,EST
Estonia,2015,Domestic/Public Use,50.52,135.69,0.37231925713022335,EST
Estonia,2015,Energy Production,0.12,135.69,0.000884368781782003,EST
Estonia,2015,Industry,7.91,135.69,0.05829464219913037,EST
Estonia,2015,Total,58.730000000000004,135.69,0.4328248212838087,EST
Estonia,2016,Agriculture,0.16,204.16199999999998,0.0007836913823336371,EST
Estonia,2016,Domestic/Public Use,50.18,204.16199999999998,0.24578520978438692,EST
Estonia,2016,Energy Production,0.09,204.16199999999998,0.00044082640256267087,EST
Estonia,2016,Industry,8.06,204.16199999999998,0.03947845338505697,EST
Estonia,2016,Total,58.49,204.16199999999998,0.2864881809543402,EST
Estonia,2017,Agriculture,0.17,205.321,0.0008279718099950809,EST
Estonia,2017,Domestic/Public Use,49.29,205.321,0.2400631206744561,EST
Estonia,2017,Energy Production,0.01,205.321,4.87042241173577e-05,EST
Estonia,2017,Industry,8.25,205.321,0.0401809848968201,EST
Estonia,2017,Total,57.72,205.321,0.2811207816053886,EST
Estonia,2018,Agriculture,0.16,201.99522000000002,0.0007920979516247959,EST
Estonia,2018,Domestic/Public Use,48.63,201.99522000000002,0.24074827117196138,EST
Estonia,2018,Energy Production,0.06,201.99522000000002,0.0002970367318592984,EST
Estonia,2018,Industry,8.33,201.99522000000002,0.041238599606465934,EST
Estonia,2018,Total,57.18,201.99522000000002,0.2830760054619114,EST
Estonia,2019,Agriculture,0.120485,614.42713,0.00019609322915151872,EST
Estonia,2019,Domestic/Public Use,52.74774,614.42713,0.08584865059588108,EST
Estonia,2019,Energy Production,0.061987,614.42713,0.00010088584467290693,EST
Estonia,2019,Industry,9.744243,614.42713,0.015859070220418166,EST
Estonia,2019,Total,62.674455,614.42713,0.10200469989012366,EST
Estonia,2020,Agriculture,0.127726,601.342003,0.00021240159403932408,EST
Estonia,2020,Domestic/Public Use,51.22781,601.342003,0.08518914319045164,EST
Estonia,2020,Energy Production,0.063329,601.342003,0.00010531278321497857,EST
Estonia,2020,Industry,7.421658,601.342003,0.01234182538883784,EST
Estonia,2020,Total,58.840523,601.342003,0.09784868295654378,EST
Estonia,2021,Agriculture,0.111486,624.7708210000001,0.00017844303263324135,EST
Estonia,2021,Domestic/Public Use,62.51642,624.7708210000001,0.10006296372794271,EST
Estonia,2021,Energy Production,0.007208,624.7708210000001,1.153703047217053e-05,EST
Estonia,2021,Industry,7.284851,624.7708210000001,0.011660037177056319,EST
Estonia,2021,Total,69.91996499999999,624.7708210000001,0.11191298096810444,EST
Estonia,2022,Agriculture,0.111504,440.730085302725,0.00025299838544811634,EST
Estonia,2022,Domestic/Public Use,62.92818,440.730085302725,0.14278167544831077,EST
Estonia,2022,Energy Production,0.009907,440.730085302725,2.2478610674365836e-05,EST
Estonia,2022,Industry,7.694294,440.730085302725,0.01745806391845251,EST
Estonia,2022,Total,70.74388499999999,440.730085302725,0.16051521636288574,EST
Finland,1990,Domestic/Public Use,848.0,4156.1,0.20403743894516493,FIN
Finland,1990,Total,848.0,4156.1,0.20403743894516493,FIN
Finland,1991,Domestic/Public Use,832.0,4555.4,0.18264038284234096,FIN
Finland,1991,Total,832.0,4555.4,0.18264038284234096,FIN
Finland,1992,Domestic/Public Use,839.0,3761.5,0.22304931543267315,FIN
Finland,1992,Total,839.0,3761.5,0.22304931543267315,FIN
Finland,1993,Domestic/Public Use,838.0,3975.2,0.21080700342121153,FIN
Finland,1993,Total,838.0,3975.2,0.21080700342121153,FIN
Finland,1994,Domestic/Public Use,838.0,4363.4,0.19205206948709724,FIN
Finland,1994,Total,838.0,4363.4,0.19205206948709724,FIN
Finland,1995,Domestic/Public Use,824.0,4191.2,0.19660240503912962,FIN
Finland,1995,Total,824.0,4191.2,0.19660240503912962,FIN
Finland,1996,Domestic/Public Use,838.0,938.0,0.8933901918976546,FIN
Finland,1996,Total,838.0,938.0,0.8933901918976546,FIN
Finland,1997,Domestic/Public Use,832.0,932.0,0.8927038626609443,FIN
Finland,1997,Total,832.0,932.0,0.8927038626609443,FIN
Finland,1998,Domestic/Public Use,808.0,908.0,0.8898678414096917,FIN
Finland,1998,Total,808.0,908.0,0.8898678414096917,FIN
Finland,1999,Domestic/Public Use,808.0,4184.4,0.1930981741707294,FIN
Finland,1999,Total,808.0,4184.4,0.1930981741707294,FIN
Finland,2013,Industry,15.4,3709.4,0.0041516148164123575,FIN
Finland,2013,Total,15.4,3709.4,0.0041516148164123575,FIN
Finland,2014,Industry,14.4,3697.2000000000003,0.0038948393378773123,FIN
Finland,2014,Total,14.4,3697.2000000000003,0.0038948393378773123,FIN
Finland,2015,Industry,13.2,2734.6,0.004827031375703942,FIN
Finland,2015,Total,13.2,2734.6,0.004827031375703942,FIN
Finland,2016,Industry,14.600000000000001,2854.8,0.005114193638783803,FIN
Finland,2016,Total,14.600000000000001,2854.8,0.005114193638783803,FIN
Finland,2017,Industry,12.1,2230.0,0.0054260089686098655,FIN
Finland,2017,Total,12.1,2230.0,0.0054260089686098655,FIN
Finland,2018,Industry,13.020000000000001,2882.6,0.004516755706653716,FIN
Finland,2018,Total,13.020000000000001,2882.6,0.004516755706653716,FIN
Finland,2019,Industry,12.764,3124.5750000000003,0.004085035564836817,FIN
Finland,2019,Total,12.764,3124.5750000000003,0.004085035564836817,FIN
Finland,2020,Industry,11.849,3014.6520000000005,0.003930470249965833,FIN
Finland,2020,Total,11.849,3014.6520000000005,0.003930470249965833,FIN
Finland,2021,Industry,12.58,2828.7239999999997,0.004447234866321353,FIN
Finland,2021,Total,12.58,2828.7239999999997,0.004447234866321353,FIN
Finland,2022,Industry,12.544,2587.1950371094,0.004848494149097881,FIN
Finland,2022,Total,12.544,2587.1950371094,0.004848494149097881,FIN
Georgia,1990,Domestic/Public Use,556.0,3019.0,0.18416694269625705,GEO
Georgia,1990,Total,556.0,3019.0,0.18416694269625705,GEO
Georgia,1995,Domestic/Public Use,422.0,1874.3000001907349,0.2251507229136509,GEO
Georgia,1995,Total,422.0,1874.3000001907349,0.2251507229136509,GEO
Georgia,1999,Domestic/Public Use,459.39999389648,1641.199994087215,0.27991713109405914,GEO
Georgia,1999,Total,459.39999389648,1641.199994087215,0.27991713109405914,GEO
Georgia,2000,Domestic/Public Use,493.8,1284.8,0.3843399750933998,GEO
Georgia,2000,Total,493.8,1284.8,0.3843399750933998,GEO
Georgia,2001,Domestic/Public Use,568.3,1626.5,0.34940055333538267,GEO
Georgia,2001,Total,568.3,1626.5,0.34940055333538267,GEO
Georgia,2002,Domestic/Public Use,594.0,1188.2,0.49991583908432924,GEO
Georgia,2002,Total,594.0,1188.2,0.49991583908432924,GEO
Georgia,2003,Domestic/Public Use,565.0,1110.0,0.509009009009009,GEO
Georgia,2003,Total,565.0,1110.0,0.509009009009009,GEO
Georgia,2004,Domestic/Public Use,551.0,1153.0,0.4778837814397225,GEO
Georgia,2004,Total,551.0,1153.0,0.4778837814397225,GEO
Georgia,2005,Domestic/Public Use,551.0,1236.0,0.4457928802588997,GEO
Georgia,2005,Total,551.0,1236.0,0.4457928802588997,GEO
Georgia,2006,Domestic/Public Use,466.0,1084.8,0.42957227138643067,GEO
Georgia,2006,Total,466.0,1084.8,0.42957227138643067,GEO
Georgia,2007,Domestic/Public Use,451.0,1371.0,0.3289569657184537,GEO
Georgia,2007,Total,451.0,1371.0,0.3289569657184537,GEO
Georgia,2008,Domestic/Public Use,465.0,1547.5,0.30048465266558966,GEO
Georgia,2008,Total,465.0,1547.5,0.30048465266558966,GEO
Georgia,2009,Domestic/Public Use,509.0,1630.0,0.3122699386503067,GEO
Georgia,2009,Total,509.0,1630.0,0.3122699386503067,GEO
Georgia,2010,Domestic/Public Use,782.0,1812.0,0.4315673289183223,GEO
Georgia,2010,Total,782.0,1812.0,0.4315673289183223,GEO
Georgia,2011,Domestic/Public Use,676.0,2003.0,0.33749375936095855,GEO
Georgia,2011,Total,676.0,2003.0,0.33749375936095855,GEO
Georgia,2012,Domestic/Public Use,726.0,2128.0,0.34116541353383456,GEO
Georgia,2012,Total,726.0,2128.0,0.34116541353383456,GEO
Georgia,2013,Domestic/Public Use,693.0,1903.0,0.36416184971098264,GEO
Georgia,2013,Total,693.0,1903.0,0.36416184971098264,GEO
Georgia,2014,Domestic/Public Use,690.0,1842.0,0.3745928338762215,GEO
Georgia,2014,Total,690.0,1842.0,0.3745928338762215,GEO
Georgia,2015,Domestic/Public Use,913.2,1620.0,0.5637037037037037,GEO
Georgia,2015,Total,913.2,1620.0,0.5637037037037037,GEO
Georgia,2016,Domestic/Public Use,890.1,1859.0,0.4788058095750404,GEO
Georgia,2016,Total,890.1,1859.0,0.4788058095750404,GEO
Georgia,2017,Domestic/Public Use,888.2,1622.0,0.5475955610357583,GEO
Georgia,2017,Total,888.2,1622.0,0.5475955610357583,GEO
Georgia,2018,Domestic/Public Use,799.7,1579.0,0.5064597846738442,GEO
Georgia,2018,Total,799.7,1579.0,0.5064597846738442,GEO
Georgia,2019,Domestic/Public Use,816.9,1780.0,0.45893258426966294,GEO
Georgia,2019,Total,816.9,1780.0,0.45893258426966294,GEO
Georgia,2020,Domestic/Public Use,760.1,1753.0,0.43359954363947517,GEO
Georgia,2020,Total,760.1,1753.0,0.43359954363947517,GEO
Georgia,2021,Domestic/Public Use,931.5,1879.0,0.49574241617881853,GEO
Georgia,2021,Total,931.5,1879.0,0.49574241617881853,GEO
Germany,1991,Domestic/Public Use,9876.0,36594.0,0.2698803082472537,DEU
Germany,1991,Industry,1753.0,36594.0,0.04790402798272941,DEU
Germany,1991,Services,575.0,36594.0,0.015712958408482264,DEU
Germany,1991,Total,12204.0,36594.0,0.33349729463846534,DEU
Germany,1995,Domestic/Public Use,5094.0,31138.0,0.16359432205022803,DEU
Germany,1995,Energy Production,45.0,31138.0,0.0014451795234119082,DEU
Germany,1995,Industry,1521.3,31138.0,0.048856702421478576,DEU
Germany,1995,Total,6660.3,31138.0,0.21389620399511852,DEU
Germany,1998,Domestic/Public Use,4859.0,26127.0,0.18597619321008918,DEU
Germany,1998,Energy Production,46.0,26127.0,0.0017606307651088912,DEU
Germany,1998,Industry,1459.0,26127.0,0.05584261491943201,DEU
Germany,1998,Total,6364.0,26127.0,0.24357943889463007,DEU
Germany,2001,Domestic/Public Use,8553.0,27868.399999999998,0.30690674742719354,DEU
Germany,2001,Energy Production,36.0,27868.399999999998,0.0012917856784027788,DEU
Germany,2001,Industry,1154.6,27868.399999999998,0.04143043734121801,DEU
Germany,2001,Total,9743.599999999999,27868.399999999998,0.3496289704468143,DEU
Germany,2004,Domestic/Public Use,8481.0,26612.2,0.31868842110009693,DEU
Germany,2004,Energy Production,39.6,26612.2,0.0014880393203117368,DEU
Germany,2004,Industry,1130.3,26612.2,0.042473001104756464,DEU
Germany,2004,Total,9650.9,26612.2,0.36264946152516514,DEU
Germany,2007,Industry,330.8,25641.4,0.01290101164522998,DEU
Germany,2007,Total,330.8,25641.4,0.01290101164522998,DEU
Germany,2010,Agriculture,1.4,26766.84,5.2303521820282104e-05,DEU
Germany,2010,Domestic/Public Use,7689.503000000001,26766.84,0.2872772056768748,DEU
Germany,2010,Energy Production,35.235,26766.84,0.0013163675652411715,DEU
Germany,2010,Industry,1163.598,26766.84,0.043471623845026154,DEU
Germany,2010,Services,18.313,26766.84,0.000684167425067733,DEU
Germany,2010,Total,8908.049,26766.84,0.3328016680340302,DEU
Germany,2012,Domestic/Public Use,3552.646,10124.98,0.35087931037888476,DEU
Germany,2012,Energy Production,34.35,10124.98,0.003392599294023297,DEU
Germany,2012,Industry,798.726,10124.98,0.07888667434404809,DEU
Germany,2012,Total,4385.722,10124.98,0.43315858401695606,DEU
Germany,2013,Agriculture,6.0,25862.95,0.00023199209680256893,DEU
Germany,2013,Domestic/Public Use,7636.815,25862.95,0.2952801207905517,DEU
Germany,2013,Energy Production,35.184,25862.95,0.0013604016556502641,DEU
Germany,2013,Industry,1315.288,25862.95,0.050856070169876214,DEU
Germany,2013,Services,80.48,25862.95,0.003111787325111791,DEU
Germany,2013,Total,9073.767,25862.95,0.35084037203799256,DEU
Germany,2014,Domestic/Public Use,3585.534,10207.38,0.35126878787700666,DEU
Germany,2014,Energy Production,30.64223,10207.38,0.0030019681838042676,DEU
Germany,2014,Industry,776.997601,10207.38,0.07612115949440504,DEU
Germany,2014,Total,4393.173831,10207.38,0.430391915555216,DEU
Germany,2015,Domestic/Public Use,3630.533,10307.92,0.3522081079403022,DEU
Germany,2015,Energy Production,26.72284,10307.92,0.002592457062142508,DEU
Germany,2015,Industry,712.067766,10307.92,0.06907967524000963,DEU
Germany,2015,Total,4369.323606,10307.92,0.42388024024245435,DEU
Germany,2016,Agriculture,10.30973,25576.76917,0.00040308961352682063,DEU
Germany,2016,Domestic/Public Use,7838.2080000000005,25576.76917,0.30645809671667773,DEU
Germany,2016,Energy Production,23.28717,25576.76917,0.0009104812982913588,DEU
Germany,2016,Industry,1042.200989,25576.76917,0.04074795303788559,DEU
Germany,2016,Services,101.4692,25576.76917,0.003967240714633231,DEU
Germany,2016,Total,9015.475089000001,25576.76917,0.35248686138101476,DEU
Germany,2017,Domestic/Public Use,3735.349,10509.3,0.35543271197891396,DEU
