STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SOURCE,Source of water,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2007,,230.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2011,,31.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2012,,31.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2013,,31.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2014,,31.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,GRC,Greece,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2015,,31.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1995,,28,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1996,,28,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1997,,30,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1998,,27,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,1999,,26,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2000,,69.168,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2001,,68.085,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2002,,61.352,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2003,,63.031,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2004,,55.919,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2005,,50.947,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2006,,49.881,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2007,,47.925,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2008,,68.296,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2009,,70.091,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2010,,69.123,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2011,,68.503,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2012,,66.937,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2013,,58.503,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2014,,52.797,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2015,,60.613,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2016,,52.323,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2017,,41.554,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2018,,43.058,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2019,,43.136,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2020,,42.151,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2021,,43.834,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_SER,Services,M3,Cubic metres,PUBLIC,Public water supply,2022,,44,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2000,,0.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2001,,0.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2002,,0.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2003,,0.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2004,,0.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2005,,0.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2006,,0.35,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2007,,0.342,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2008,,0.378,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2009,,0.368,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2010,,0.267,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2011,,0.271,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2012,,0.273,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2013,,0.198,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2014,,0.189,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2015,,0.189,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2016,,0.18,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2017,,0.186,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2018,,0.114,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2019,,0.13,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2020,,0.088,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2021,,0.08,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HRV,Croatia,A,Annual,PUB_ELEC,Electricity production,M3,Cubic metres,PUBLIC,Public water supply,2022,,0.08,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1970,,530.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1975,,669.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1990,,911.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1992,,926.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1993,,810.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1994,,665.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1995,,661.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1996,,581.5,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1997,,560.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1998,,549.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,1999,,536,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2000,,560.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2001,,535,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2002,,546.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2003,,560.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2004,,532.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2005,,512.9,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2008,,492,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2009,,482,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2010,,455,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2011,,454,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2012,,452,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2013,,436.065,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2014,,427.501,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2015,,442.16,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2016,,441.992,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2017,,452.841,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2018,,455.8556,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2019,,463.4876,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2020,,466.3276,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2021,,478.613,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB,Public water supply,M3,Cubic metres,PUBLIC,Public water supply,2022,,489.428,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1970,,129,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1975,,149,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1992,,217.2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1993,,187,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1994,,86.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1995,,75.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1996,,68.9,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1997,,68,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1998,,57.6,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,1999,,45.7,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2005,,44.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2010,,63.1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2011,,62.8,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2012,,61.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2013,,57.992,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Freshwater - use,I,HUN,Hungary,A,Annual,PUB_CONMAN,Industry and construction,M3,Cubic metres,PUBLIC,Public water supply,2014,,55.522,,A,Normal value,6,Millions,1,One
